"path","category","tracked","referenced","recommendation","reason"
"HeatupLogs/IP-0019_Extended_20260215_082537/ExtendedHeatup/Heatup_Interval_095_8.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/ExtendedHeatup/Heatup_Interval_096_9.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/ExtendedHeatup/Heatup_Interval_097_9.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/ExtendedHeatup/Heatup_Interval_098_9.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/ExtendedHeatup/Heatup_Interval_099_9.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/ExtendedHeatup/Heatup_Interval_100_10.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/ExtendedHeatup/Heatup_Interval_101_10.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/ExtendedHeatup/Heatup_Interval_102_10.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/ExtendedHeatup/Heatup_Interval_103_10.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/ExtendedHeatup/Heatup_Interval_104_11.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/ExtendedHeatup/Heatup_Interval_105_11.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/ExtendedHeatup/Heatup_Interval_106_11.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/ExtendedHeatup/Heatup_Interval_107_11.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/ExtendedHeatup/Heatup_Interval_108_12.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/ExtendedHeatup/Heatup_Interval_109_12.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/ExtendedHeatup/Heatup_Interval_110_12.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/ExtendedHeatup/Heatup_Interval_111_12.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/ExtendedHeatup/Heatup_Interval_112_13.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/ExtendedHeatup/Heatup_Interval_113_13.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/ExtendedHeatup/Heatup_Interval_114_13.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/ExtendedHeatup/Heatup_Interval_115_13.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/ExtendedHeatup/Heatup_Interval_116_14.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/ExtendedHeatup/Heatup_Interval_117_14.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/ExtendedHeatup/Heatup_Interval_118_14.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/ExtendedHeatup/Heatup_Report_20260215_082542.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/LongSolidHold/Heatup_Interval_001_0.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/LongSolidHold/Heatup_Interval_002_0.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/LongSolidHold/Heatup_Interval_003_0.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/LongSolidHold/Heatup_Interval_004_0.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/LongSolidHold/Heatup_Interval_005_1.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/LongSolidHold/Heatup_Interval_006_1.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/LongSolidHold/Heatup_Interval_007_1.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/LongSolidHold/Heatup_Interval_008_1.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/LongSolidHold/Heatup_Interval_009_2.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/LongSolidHold/Heatup_Interval_010_2.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/LongSolidHold/Heatup_Interval_011_2.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/LongSolidHold/Heatup_Interval_012_2.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/LongSolidHold/Heatup_Interval_013_3.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/LongSolidHold/Heatup_Report_20260215_082538.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_014_0.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_015_0.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_016_0.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_017_0.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_018_1.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_019_1.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_020_1.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_021_1.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_022_2.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_023_2.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_024_2.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_025_2.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_026_3.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_027_3.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_028_3.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_029_3.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_030_4.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_031_4.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_032_4.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_033_4.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_034_5.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_035_5.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_036_5.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_037_5.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_038_6.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_039_6.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_040_6.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_041_6.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_042_7.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_043_7.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_044_7.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_045_7.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_046_8.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_047_8.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_048_8.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_049_8.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_050_9.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_051_9.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_052_9.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_053_9.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_054_10.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_055_10.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_056_10.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_057_10.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_058_11.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Interval_059_11.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/RcpStress/Heatup_Report_20260215_082540.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/A/Heatup_Interval_119_0.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/A/Heatup_Interval_120_0.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/A/Heatup_Interval_121_0.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/A/Heatup_Interval_122_0.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/A/Heatup_Interval_123_1.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/A/Heatup_Interval_124_1.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/A/Heatup_Interval_125_1.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/A/Heatup_Interval_126_1.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/A/Heatup_Interval_127_2.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/A/Heatup_Interval_128_2.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/A/Heatup_Interval_129_2.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/A/Heatup_Interval_130_2.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/A/Heatup_Interval_131_3.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/A/Heatup_Report_20260215_082543.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/B/Heatup_Interval_132_0.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/B/Heatup_Interval_133_0.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/B/Heatup_Interval_134_0.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/B/Heatup_Interval_135_0.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/B/Heatup_Interval_136_1.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/B/Heatup_Interval_137_1.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/B/Heatup_Interval_138_1.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/B/Heatup_Interval_139_1.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/B/Heatup_Interval_140_2.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/B/Heatup_Interval_141_2.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/B/Heatup_Interval_142_2.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/B/Heatup_Interval_143_2.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/B/Heatup_Interval_144_3.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_082537/Repeatability/B/Heatup_Report_20260215_082544.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_083746/ExtendedHeatup/Heatup_Interval_060_0.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_083746/ExtendedHeatup/Heatup_Interval_061_0.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_083746/ExtendedHeatup/Heatup_Interval_062_0.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_083746/ExtendedHeatup/Heatup_Interval_063_0.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_083746/ExtendedHeatup/Heatup_Interval_064_1.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_083746/ExtendedHeatup/Heatup_Interval_065_1.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_083746/ExtendedHeatup/Heatup_Interval_066_1.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_083746/ExtendedHeatup/Heatup_Interval_067_1.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_083746/ExtendedHeatup/Heatup_Interval_068_2.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_083746/ExtendedHeatup/Heatup_Interval_069_2.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_083746/ExtendedHeatup/Heatup_Interval_070_2.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_083746/ExtendedHeatup/Heatup_Interval_071_2.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_083746/ExtendedHeatup/Heatup_Interval_072_3.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_083746/ExtendedHeatup/Heatup_Interval_073_3.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_083746/ExtendedHeatup/Heatup_Interval_074_3.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_083746/ExtendedHeatup/Heatup_Interval_075_3.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_083746/ExtendedHeatup/Heatup_Interval_076_4.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_083746/ExtendedHeatup/Heatup_Interval_077_4.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_083746/ExtendedHeatup/Heatup_Interval_078_4.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_083746/ExtendedHeatup/Heatup_Interval_079_4.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
